sitio,tra.par,fecha,semana,no.esp.p,codigo.p,genero.p,especie.p,no.ind,no.flores.ind.1,no.flores.ind.2,no.flores.ind.3,no.flores.ind.4,no.flores.ind.5,no.flores.ind.6,no.flores.ind.7,no.flores.ind.8,no.flores.ind.9,no.flores.ind.10,no.flores.ind.11,no.flores.ind.12,no.flores.ind.13,no.flores.ind.14,flores.herb,flores.tot,realizador,comentarios
V11,61,2008-10-30,4,p0036,lec.het,Lecanophora,heterophylla,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,Anahí Miner,
V11,61,2008-10-30,4,p0051,mon.aph,Monttea ,aphylla ,2,36,7,.,.,.,.,.,.,.,.,.,.,.,.,.,43,Anahí Miner,
V11,61,2008-10-30,4,p0025,thy.pen,Thymophylla,pentachaeta var. belenidium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,5,Anahí Miner,
V11,63,2008-10-30,4,p0002,jun.asp,Junellia ,aspera ,2,7,5,.,.,.,.,.,.,.,.,.,.,.,.,.,12,Jimena Dorado,
V11,63,2008-10-30,4,p0045,lar.cun,Larrea,cuneifolia,1,60,.,.,.,.,.,.,.,.,.,.,.,.,.,.,60,Jimena Dorado,
V11,63,2008-10-30,4,p0069,sen.gil,.,.,1,15,.,.,.,.,.,.,.,.,.,.,.,.,.,.,15,Jimena Dorado,
V11,63,2008-10-30,4,p0054,sph.min,Spharealcea,miniata,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,Jimena Dorado,
V11,63,2008-10-30,4,p0025,thy.pen,Thymophylla,pentachaeta var. belenidium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,100,Jimena Dorado,
V11,63,2008-10-30,4,p0043,tri.can,Trichocereus,candicans,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,Jimena Dorado,
V11,64,2008-10-30,4,p0057,ero.cic,Erodium ,cicatarium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,2,Leo,
V11,64,2008-10-30,4,p0002,jun.asp,Junellia ,aspera ,1,30,.,.,.,.,.,.,.,.,.,.,.,.,.,.,30,Jimena Dorado,
V11,64,2008-10-30,4,p0002,jun.asp,Junellia ,aspera ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,21,21,Leo,
V11,64,2008-10-30,4,p0045,lar.cun,Larrea,cuneifolia,11,171,41,1,6,34,19,1,3,1,.,.,.,.,.,.,339,Leo,
V11,64,2008-10-30,4,p0051,mon.aph,Monttea ,aphylla ,1,30,.,.,.,.,.,.,.,.,.,.,.,.,.,.,30,Jimena Dorado,
V11,64,2008-10-30,4,p0054,sph.min,Spharealcea,miniata,3,3,1,2,.,.,.,.,.,.,.,.,.,.,.,.,6,Leo,
V11,66,2008-10-30,4,p0019,aca.ser,Acantholippia ,seriphioides ,6,30,2,55,7,1,200,.,.,.,.,.,.,.,.,.,295,Anahí Miner,
V11,66,2008-10-30,4,p0036,lec.het,Lecanophora,heterophylla,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,Anahí Miner,
V11,66,2008-10-30,4,p0051,mon.aph,Monttea ,aphylla ,1,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,Anahí Miner,
V11,T1,2008-10-30,4,p0019,aca.ser,Acantholippia ,seriphioides ,3,2,5,5,.,.,.,.,.,.,.,.,.,.,.,.,12,Anahí Miner,
V11,T1,2008-10-30,4,p0108,apio,.,.,1,21,.,.,.,.,.,.,.,.,.,.,.,.,.,.,21,Anahí Miner,
V11,T1,2008-10-30,4,p0046,arj.lon,Arjona,longifolia,42,6,7,4,3,5,3,8,2,6,6,.,.,.,.,.,210,Anahí Miner,
V11,T1,2008-10-30,4,p0051,mon.aph,Monttea ,aphylla ,1,26,.,.,.,.,.,.,.,.,.,.,.,.,.,.,26,Anahí Miner,
V11,T1,2008-10-30,4,p0069,sen.gil,.,.,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,Anahí Miner,
V11,T1,2008-10-30,4,p0054,sph.min,Spharealcea,miniata,4,1,2,3,1,.,.,.,.,.,.,.,.,.,.,.,7,Anahí Miner,
V11,T1,2008-10-30,4,p0025,thy.pen,Thymophylla,pentachaeta var. belenidium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,86,86,Anahí Miner,
V11,T2,2008-10-30,4,p0034,lar.div,Larrea,divaricata,1,130,.,.,.,.,.,.,.,.,.,.,.,.,.,.,130,Jimena Dorado,
V11,T2,2008-10-30,4,p0007,lyc.ten,Lycium ,tenuispinosum  ,1,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,Jimena Dorado,
V11,T2,2008-10-30,4,p0051,mon.aph,Monttea ,aphylla ,4,10,24,62,32,.,.,.,.,.,.,.,.,.,.,.,128,Jimena Dorado,
V11,T2,2008-10-30,4,p0054,sph.min,Spharealcea,miniata,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,Jimena Dorado,
V11,T2,2008-10-30,4,p0025,thy.pen,Thymophylla,pentachaeta var. belenidium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10,10,Jimena Dorado,
V12,67,2008-10-30,4,p0019,aca.ser,Acantholippia ,seriphioides ,1,40,.,.,.,.,.,.,.,.,.,.,.,.,.,.,40,Jimena Dorado,
V12,67,2008-10-30,4,p0108,apio,.,.,48,40,30,50,40,30,50,10,30,.,.,.,.,.,.,.,1680,Jimena Dorado,
V12,67,2008-10-30,4,p0108,apio,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,235,235,Leo,
V12,67,2008-10-30,4,p0046,arj.lon,Arjona,longifolia,2,2,3,.,.,.,.,.,.,.,.,.,.,.,.,.,5,Jimena Dorado,
V12,67,2008-10-30,4,p0046,arj.lon,Arjona,longifolia,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8,8,Leo,
V12,67,2008-10-30,4,p0032,con.mic,Condalia,microphylla,1,800,.,.,.,.,.,.,.,.,.,.,.,.,.,.,800,Jimena Dorado,
V12,67,2008-10-30,4,p0057,ero.cic,Erodium ,cicatarium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,Leo,
V12,67,2008-10-30,4,p0057,ero.cic,Erodium ,cicatarium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,Jimena Dorado,
V12,67,2008-10-30,4,p0050,hys.jas,Hysterionica,jassionoide,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,Jimena Dorado,
V12,67,2008-10-30,4,p0072,pla.pat,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37,37,Jimena Dorado,
V12,67,2008-10-30,4,p0072,pla.pat,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,207,207,Leo,
V12,67,2008-10-30,4,p0021,sch.fas,Schinus,aff. fasciculata ,1,120,.,.,.,.,.,.,.,.,.,.,.,.,.,.,120,Jimena Dorado,
V12,67,2008-10-30,4,p0069,sen.gil,.,.,1,33,.,.,.,.,.,.,.,.,.,.,.,.,.,.,33,Leo,
V12,67,2008-10-30,4,p0054,sph.min,Spharealcea,miniata,1,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,Leo,
V12,67,2008-10-30,4,p0025,thy.pen,Thymophylla,pentachaeta var. belenidium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,40,40,Jimena Dorado,
V12,67,2008-10-30,4,p0025,thy.pen,Thymophylla,pentachaeta var. belenidium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,135,135,Leo,
V12,69,2008-10-30,4,p0050,hys.jas,Hysterionica,jassionoide,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,Leo,
V12,69,2008-10-30,4,p0036,lec.het,Lecanophora,heterophylla,2,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,2,Leo,
V12,70,2008-10-30,4,p0034,lar.div,Larrea,divaricata,2,5,1,.,.,.,.,.,.,.,.,.,.,.,.,.,6,Anahí Miner,
V12,70,2008-10-30,4,p0025,thy.pen,Thymophylla,pentachaeta var. belenidium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,56,56,Anahí Miner,
V12,70,2008-10-30,4,p0043,tri.can,Trichocereus,candicans,3,1,1,1,.,.,.,.,.,.,.,.,.,.,.,.,3,Anahí Miner,
V12,70,2008-10-30,4,p0120,yuyo,.,.,2,40,10,.,.,.,.,.,.,.,.,.,.,.,.,.,50,Anahí Miner,
V12,72,2008-10-30,4,p0036,lec.het,Lecanophora,heterophylla,4,3,2,2,3,.,.,.,.,.,.,.,.,.,.,.,10,Anahí Miner,
V12,72,2008-10-30,4,p0072,pla.pat,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,3,Anahí Miner,
V12,72,2008-10-30,4,p0054,sph.min,Spharealcea,miniata,3,3,1,3,.,.,.,.,.,.,.,.,.,.,.,.,7,Anahí Miner,
V12,72,2008-10-30,4,p0025,thy.pen,Thymophylla,pentachaeta var. belenidium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,15,15,Anahí Miner,
V12,T1,2008-10-30,4,p0046,arj.lon,Arjona,longifolia,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,110,110,Jimena Dorado,
V12,T1,2008-10-30,4,p0032,con.mic,Condalia,microphylla,3,1300,3000,4500,.,.,.,.,.,.,.,.,.,.,.,.,8800,Jimena Dorado,
V12,T1,2008-10-30,4,p0057,ero.cic,Erodium ,cicatarium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,3,Jimena Dorado,
V12,T1,2008-10-30,4,p0050,hys.jas,Hysterionica,jassionoide,5,1,1,1,1,1,.,.,.,.,.,.,.,.,.,.,5,Jimena Dorado,
V12,T1,2008-10-30,4,p0002,jun.asp,Junellia ,aspera ,5,60,40,50,80,30,.,.,.,.,.,.,.,.,.,.,260,Jimena Dorado,
V12,T1,2008-10-30,4,p0036,lec.het,Lecanophora,heterophylla,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,Jimena Dorado,
V12,T1,2008-10-30,4,p0072,pla.pat,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,80,80,Jimena Dorado,
V12,T1,2008-10-30,4,p0079,pol.ste,.,.,3,70,10,25,.,.,.,.,.,.,.,.,.,.,.,.,105,Jimena Dorado,
V12,T1,2008-10-30,4,p0021,sch.fas,Schinus,aff. fasciculata ,1,4000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4000,Jimena Dorado,
V12,T1,2008-10-30,4,p0054,sph.min,Spharealcea,miniata,1,7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7,Jimena Dorado,
V12,T1,2008-10-30,4,p0054,sph.min,Spharealcea,miniata,2,3,1,.,.,.,.,.,.,.,.,.,.,.,.,.,4,Jimena Dorado,
V12,T1,2008-10-30,4,p0025,thy.pen,Thymophylla,pentachaeta var. belenidium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,310,310,Jimena Dorado,
V12,T1,2008-10-30,4,p0043,tri.can,Trichocereus,candicans,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,Jimena Dorado,
V12,T2,2008-10-30,4,p0019,aca.ser,Acantholippia ,seriphioides ,5,50,30,25,50,30,.,.,.,.,.,.,.,.,.,.,185,Jimena Dorado,
V12,T2,2008-10-30,4,p0036,lec.het,Lecanophora,heterophylla,2,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,2,Jimena Dorado,
V12,T2,2008-10-30,4,p0006,men.dec,Menodora ,decemfida ,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,Jimena Dorado,
V12,T2,2008-10-30,4,p0072,pla.pat,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,15,15,Jimena Dorado,
V12,T2,2008-10-30,4,p0079,pol.ste,.,.,4,15,10,20,30,.,.,.,.,.,.,.,.,.,.,.,75,Jimena Dorado,
V12,T2,2008-10-30,4,p0025,thy.pen,Thymophylla,pentachaeta var. belenidium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,130,130,Jimena Dorado,
V12,T2,2008-10-30,4,p0003,zuc.pun,Zuccagnia ,punctata ,2,7,10,.,.,.,.,.,.,.,.,.,.,.,.,.,17,Jimena Dorado,
V13,73,2008-10-30,4,p0079,pol.ste,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,60,60,Jimena Dorado,
V13,73,2008-10-30,4,p0069,sen.gil,.,.,3,60,10,40,.,.,.,.,.,.,.,.,.,.,.,.,110,Jimena Dorado,
V13,73,2008-10-30,4,p0054,sph.min,Spharealcea,miniata,5,1,1,1,2,3,.,.,.,.,.,.,.,.,.,.,8,Jimena Dorado,
V13,73,2008-10-30,4,p0025,thy.pen,Thymophylla,pentachaeta var. belenidium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,72,72,Jimena Dorado,
V13,75,2008-10-30,4,p0002,jun.asp,Junellia ,aspera ,1,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,Leo,
V13,75,2008-10-30,4,p0054,sph.min,Spharealcea,miniata,3,1,1,1,.,.,.,.,.,.,.,.,.,.,.,.,3,Leo,
V13,75,2008-10-30,4,p0025,thy.pen,Thymophylla,pentachaeta var. belenidium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63,63,Leo,
V13,76,2008-10-30,4,p0002,jun.asp,Junellia ,aspera ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,35,35,Leo,
V13,76,2008-10-30,4,p0036,lec.het,Lecanophora,heterophylla,2,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,3,Anahí Miner,
V13,76,2008-10-30,4,p0007,lyc.ten,Lycium ,tenuispinosum  ,3,5,1,3,.,.,.,.,.,.,.,.,.,.,.,.,9,Anahí Miner,
V13,76,2008-10-30,4,p0079,pol.ste,.,.,10,18,10,5,6,10,13,15,14,30,23,12,.,.,.,.,142,Anahí Miner,
V13,76,2008-10-30,4,p0069,sen.gil,.,.,1,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4,Leo,
V13,76,2008-10-30,4,p0054,sph.min,Spharealcea,miniata,2,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,2,Anahí Miner,
V13,76,2008-10-30,4,p0054,sph.min,Spharealcea,miniata,3,3,1,1,.,.,.,.,.,.,.,.,.,.,.,.,5,Leo,
V13,76,2008-10-30,4,p0025,thy.pen,Thymophylla,pentachaeta var. belenidium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,104,104,Leo,
V13,76,2008-10-30,4,p0025,thy.pen,Thymophylla,pentachaeta var. belenidium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,45,45,Anahí Miner,
V13,78,2008-10-30,4,p0071,gla.sp2,.,.,1,47,.,.,.,.,.,.,.,.,.,.,.,.,.,.,47,Anahí Miner,
V13,78,2008-10-30,4,p0007,lyc.ten,Lycium ,tenuispinosum  ,3,1,3,7,.,.,.,.,.,.,.,.,.,.,.,.,11,Anahí Miner,
V13,78,2008-10-30,4,p0079,pol.ste,.,.,25,54,7,35,14,10,16,12,5,42,40,100,.,.,.,.,761,Anahí Miner,
V13,78,2008-10-30,4,p0025,thy.pen,Thymophylla,pentachaeta var. belenidium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,174,174,Anahí Miner,
V13,78,2008-10-30,4,p0120,yuyo,.,.,6,6,1,23,10,2,15,.,.,.,.,.,.,.,.,.,57,Anahí Miner,
V13,T1,2008-10-30,4,p0032,con.mic,Condalia,microphylla,1,25,.,.,.,.,.,.,.,.,.,.,.,.,.,.,25,Jimena Dorado,
V13,T1,2008-10-30,4,p0071,gla.sp2,.,.,3,3,3,5,.,.,.,.,.,.,.,.,.,.,.,.,11,Jimena Dorado,
V13,T1,2008-10-30,4,p0050,hys.jas,Hysterionica,jassionoide,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,Jimena Dorado,
V13,T1,2008-10-30,4,p0045,lar.cun,Larrea,cuneifolia,1,170,.,.,.,.,.,.,.,.,.,.,.,.,.,.,170,Jimena Dorado,
V13,T1,2008-10-30,4,p0036,lec.het,Lecanophora,heterophylla,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,Jimena Dorado,
V13,T1,2008-10-30,4,p0007,lyc.ten,Lycium ,tenuispinosum  ,2,1,4,.,.,.,.,.,.,.,.,.,.,.,.,.,5,Jimena Dorado,
V13,T1,2008-10-30,4,p0079,pol.ste,.,.,3,100,20,50,.,.,.,.,.,.,.,.,.,.,.,.,170,Jimena Dorado,
V13,T1,2008-10-30,4,p0009,sen.aph,Senna ,aphylla ,1,23,.,.,.,.,.,.,.,.,.,.,.,.,.,.,23,Jimena Dorado,
V13,T1,2008-10-30,4,p0069,sen.gil,.,.,1,350,.,.,.,.,.,.,.,.,.,.,.,.,.,.,350,Jimena Dorado,
V13,T1,2008-10-30,4,p0025,thy.pen,Thymophylla,pentachaeta var. belenidium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,108,108,Jimena Dorado,
V13,T1,2008-10-30,4,p0074,tri.cac,.,.,48,16,15,5,9,18,9,3,13,.,.,.,.,.,.,.,528,Jimena Dorado,
V13,T2,2008-10-30,4,p0071,gla.sp2,.,.,1,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6,Jimena Dorado,
V13,T2,2008-10-30,4,p0050,hys.jas,Hysterionica,jassionoide,14,4,3,3,3,2,.,.,.,.,.,.,.,.,.,.,42,Jimena Dorado,
V13,T2,2008-10-30,4,p0036,lec.het,Lecanophora,heterophylla,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,Jimena Dorado,
V13,T2,2008-10-30,4,p0007,lyc.ten,Lycium ,tenuispinosum  ,4,1,20,57,6,.,.,.,.,.,.,.,.,.,.,.,84,Jimena Dorado,
V13,T2,2008-10-30,4,p0009,sen.aph,Senna ,aphylla ,1,30,.,.,.,.,.,.,.,.,.,.,.,.,.,.,30,Jimena Dorado,
V13,T2,2008-10-30,4,p0069,sen.gil,.,.,3,80,135,95,.,.,.,.,.,.,.,.,.,.,.,.,310,Jimena Dorado,
V13,T2,2008-10-30,4,p0025,thy.pen,Thymophylla,pentachaeta var. belenidium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,165,165,Jimena Dorado,
V14,79,2008-10-30,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,Jimena Dorado,
V14,81,2008-10-30,4,p0006,men.dec,Menodora ,decemfida ,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,Jimena Dorado,
V14,81,2008-10-30,4,p0025,thy.pen,Thymophylla,pentachaeta var. belenidium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,5,Anahí Miner,
V14,81,2008-10-30,4,p0003,zuc.pun,Zuccagnia ,punctata ,0.25,28,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7,Leo,
V14,81,2008-10-30,4,p0003,zuc.pun,Zuccagnia ,punctata ,5.5,14,40,50,100,125,600,.,.,.,.,.,.,.,.,.,852,Anahí Miner,
V14,81,2008-10-30,4,p0003,zuc.pun,Zuccagnia ,punctata ,7,15,5,350,1000,2000,500,450,110,50,.,.,.,.,.,.,3484,Jimena Dorado,"No se contaron las flores de esta parcela, sino que se tomÃ³ lo contado en las transectas de esa fecha"
V14,82,2008-10-30,4,p0003,zuc.pun,Zuccagnia ,punctata ,7,1400,950,750,190,90,20,10,.,.,.,.,.,.,.,.,3410,Anahí Miner,
V14,84,2008-10-30,4,p0051,mon.aph,Monttea ,aphylla ,1.75,24,500,.,.,.,.,.,.,.,.,.,.,.,.,.,459,Anahí Miner,
V14,84,2008-10-30,4,p0003,zuc.pun,Zuccagnia ,punctata ,19.5,20,250,60,80,250,90,270,90,40,30,45,.,.,.,.,2172,Anahí Miner,
V14,T1,2008-10-30,4,p0069,sen.gil,.,.,2,15,10,.,.,.,.,.,.,.,.,.,.,.,.,.,25,Jimena Dorado,
V14,T1,2008-10-30,4,p0003,zuc.pun,Zuccagnia ,punctata ,9,15,5,350,1000,2000,500,450,110,50,.,.,.,.,.,.,4480,Jimena Dorado,
V14,T2,2008-10-30,4,p0069,sen.gil,.,.,2,5,45,.,.,.,.,.,.,.,.,.,.,.,.,.,50,Jimena Dorado,
V14,T2,2008-10-30,4,p0003,zuc.pun,Zuccagnia ,punctata ,16,45,20,30,40,1000,30,.,.,.,.,.,.,.,.,.,3107,Jimena Dorado,
V1,1,2008-10-31,4,p0042,spa.jun,Spartium,junceum,3,3,5,12,.,.,.,.,.,.,.,.,.,.,.,.,20,Silvia Lomáscolo,
V1,3,2008-10-31,4,p0034,lar.div,Larrea,divaricata,11,100,250,46,150,170,2,8,10,44,250,250,.,.,.,.,1280,Silvia Lomáscolo,
V1,3,2008-10-31,4,p0006,men.dec,Menodora ,decemfida ,5,1,3,2,1,2,.,.,.,.,.,.,.,.,.,.,9,Silvia Lomáscolo,
V1,3,2008-10-31,4,p0025,thy.pen,Thymophylla,pentachaeta var. belenidium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11,11,Silvia Lomáscolo,
V1,T1,2008-10-31,4,p0032,con.mic,Condalia,microphylla,1,5000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5000,Natacha Chacoff,
V1,T1,2008-10-31,4,p0020,hof.ere,Hoffmannseggia  ,eremophila ,1,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,Natacha Chacoff,
V1,T1,2008-10-31,4,p0050,hys.jas,Hysterionica,jassionoide,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,Natacha Chacoff,
V1,T1,2008-10-31,4,p0034,lar.div,Larrea,divaricata,1,26,.,.,.,.,.,.,.,.,.,.,.,.,.,.,26,Natacha Chacoff,
V1,T1,2008-10-31,4,p0006,men.dec,Menodora ,decemfida ,8,2,3,2,1,2,1,1,.,.,.,.,.,.,.,.,14,Natacha Chacoff,
V1,T1,2008-10-31,4,p0009,sen.aph,Senna ,aphylla ,2,2,2,.,.,.,.,.,.,.,.,.,.,.,.,.,4,Natacha Chacoff,
V1,T1,2008-10-31,4,p0069,sen.gil,.,.,1,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,Natacha Chacoff,
V1,T1,2008-10-31,4,p0054,sph.min,Spharealcea,miniata,1,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,Natacha Chacoff,
V1,T1,2008-10-31,4,p0025,thy.pen,Thymophylla,pentachaeta var. belenidium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,416,416,Natacha Chacoff,
V1,T2,2008-10-31,4,p0032,con.mic,Condalia,microphylla,1,900,.,.,.,.,.,.,.,.,.,.,.,.,.,.,900,Silvia Lomáscolo,
V1,T2,2008-10-31,4,p0004,hel.don,Helenium ,donianum,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,Silvia Lomáscolo,
V1,T2,2008-10-31,4,p0050,hys.jas,Hysterionica,jassionoide,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,2,Silvia Lomáscolo,
V1,T2,2008-10-31,4,p0034,lar.div,Larrea,divaricata,1.75,150,40,20,.,.,.,.,.,.,.,.,.,.,.,.,123,Silvia Lomáscolo,
V1,T2,2008-10-31,4,p0035,lar.nit,Larrea,nitida,1,7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7,Silvia Lomáscolo,
V1,T2,2008-10-31,4,p0006,men.dec,Menodora ,decemfida ,11,1,1,3,1,2,1,1,3,2,2,1,.,.,.,.,18,Silvia Lomáscolo,
V1,T2,2008-10-31,4,p0009,sen.aph,Senna ,aphylla ,1,25,.,.,.,.,.,.,.,.,.,.,.,.,.,.,25,Silvia Lomáscolo,
V1,T2,2008-10-31,4,p0069,sen.gil,.,.,1,200,.,.,.,.,.,.,.,.,.,.,.,.,.,.,200,Silvia Lomáscolo,
V1,T2,2008-10-31,4,p0025,thy.pen,Thymophylla,pentachaeta var. belenidium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,243,243,Silvia Lomáscolo,
V4,21,2008-10-31,4,p0004,hel.don,Helenium ,donianum ,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,Silvia Lomáscolo,
V4,21,2008-10-31,4,p0050,hys.jas,Hysterionica,jassionoide,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,Silvia Lomáscolo,
V4,21,2008-10-31,4,p0034,lar.div,Larrea,divaricata,1,197,.,.,.,.,.,.,.,.,.,.,.,.,.,.,197,Silvia Lomáscolo,
V4,21,2008-10-31,4,p0006,men.dec,Menodora ,decemfida ,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,Silvia Lomáscolo,
V4,21,2008-10-31,4,p0061,phi.gil,.,.,1,19,.,.,.,.,.,.,.,.,.,.,.,.,.,.,19,Silvia Lomáscolo,
V4,21,2008-10-31,4,p0072,pla.pat,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6,6,Silvia Lomáscolo,
V4,21,2008-10-31,4,p017,sal.gil,.,.,5,9,1,5,5,2,.,.,.,.,.,.,.,.,.,.,22,Silvia Lomáscolo,
V4,21,2008-10-31,4,p0025,thy.pen,Thymophylla,pentachaeta var. belenidium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8,8,Silvia Lomáscolo,
V4,22,2008-10-31,4,p0050,hys.jas,Hysterionica,jassionoide,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4,4,Silvia Lomáscolo,
V4,22,2008-10-31,4,p0006,men.dec,Menodora ,decemfida ,2,2,7,.,.,.,.,.,.,.,.,.,.,.,.,.,9,Silvia Lomáscolo,
V4,22,2008-10-31,4,p0025,thy.pen,Thymophylla,pentachaeta var. belenidium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,357,357,Silvia Lomáscolo,
V4,T2,2008-10-31,4,p0026,alo.gra,Aloyssia ,gratissima ,1,90,.,.,.,.,.,.,.,.,.,.,.,.,.,.,90,Silvia Lomáscolo,
V4,T2,2008-10-31,4,p0046,arj.lon,Arjona,longifolia,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10,10,Silvia Lomáscolo,
V4,T2,2008-10-31,4,p0034,lar.div,Larrea,divaricata,4,5,28,23,2,.,.,.,.,.,.,.,.,.,.,.,58,Silvia Lomáscolo,
V4,T2,2008-10-31,4,p0006,men.dec,Menodora ,decemfida ,10,5,4,4,21,5,1,1,7,5,3,.,.,.,.,.,56,Silvia Lomáscolo,
V4,T2,2008-10-31,4,p0072,pla.pat,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,123,123,Silvia Lomáscolo,
V4,T2,2008-10-31,4,p017,sal.gil,.,.,4,4,2,2,9,.,.,.,.,.,.,.,.,.,.,.,17,Silvia Lomáscolo,
V4,T2,2008-10-31,4,p0021,sch.fas,Schinus,aff. fasciculata ,1,24,.,.,.,.,.,.,.,.,.,.,.,.,.,.,24,Silvia Lomáscolo,
V4,T2,2008-10-31,4,p0054,sph.min,Spharealcea,miniata,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,Silvia Lomáscolo,
V4,T2,2008-10-31,4,p0025,thy.pen,Thymophylla,pentachaeta var. belenidium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,103,103,Silvia Lomáscolo,
V10,55,2008-11-03,4,p0036,lec.het,Lecanophora,heterophylla,1,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,Anahí Miner,
V10,55,2008-11-03,4,p0007,lyc.ten,Lycium ,tenuispinosum  ,4.75,25,4,5,2,2,.,.,.,.,.,.,.,.,.,.,36,Anahí Miner,
