"esp","ID","especie","Familia.planta","Genero.planta","Especie.planta.nuevo","interaccionn","interaccion","Aceptado","Bases.de.datos","sp.armonizado"
"Metasyrphus luniger","M_056","Metasyrphus.luniger","Ranunculaceae","Ranunculus","Ranunculus japonicus",1,1,NA,NA,"Metasyrphus luniger"
"Metasyrphus luniger","M_056","Metasyrphus.luniger","Rosaceae","Malus","Malus toringo",1,1,NA,NA,"Metasyrphus luniger"
"Metasyrphus luniger","M_056","Metasyrphus.luniger","Rosaceae","Prunus","Prunus nipponica",1,1,NA,NA,"Metasyrphus luniger"
"Metasyrphus nintens","M_021","Metasyrphus.nintens","Caprifoliaceae","Weigela","Weigela hortensis",1,1,NA,NA,"Metasyrphus nintens"
"Metasyrphus nintens","M_054","Metasyrphus.nintens","Asteraceae","Ixeris","Ixeridium dentatum subsp. dentatum",1,1,NA,NA,"Metasyrphus nintens"
"Metasyrphus nintens","M_054","Metasyrphus.nintens","Convolvulaceae","Calystegia","Calystegia pubescens",1,1,NA,NA,"Metasyrphus nintens"
"Metasyrphus nintens","M_057","Metasyrphus.nintens","Rosaceae","Rubus","Rubus crataegifolius",1,1,NA,NA,"Metasyrphus nintens"
"Metasyrphus sp1 M PL 056","M_056","Metasyrphus.sp1.M.PL.056","Polygonaceae","Reynoutria","Reynoutria japonica",1,1,NA,NA,"Metasyrphus sp1 M PL 056"
"Methoca stygia","M_062","Methoca.stygia","Ranunculaceae","Ranunculus","Ranunculus fascicularis",1,1,NA,NA,"Methoca stygia"
"Metialina sp1 M PL 021","M_021","Metialina.sp1.M.PL.021",NA,NA,"Anthriscus aemula",1,1,NA,NA,"Metialina sp1 M PL 021"
"Metialina sp1 M PL 057","M_057","Metialina.sp1.M.PL.057","Apiaceae","Angelica","Angelica pubescens",1,1,NA,NA,"Metialina sp1 M PL 057"
"Metialina sp1 M PL 057","M_057","Metialina.sp1.M.PL.057","Hydrangeaceae","Deutzia","Deutzia crenata",1,1,NA,NA,"Metialina sp1 M PL 057"
"Metialina sp1 M PL 057","M_057","Metialina.sp1.M.PL.057","Rosaceae","Rubus","Rubus crataegifolius",1,1,NA,NA,"Metialina sp1 M PL 057"
"Metopia leucocephala","M_062","Metopia.leucocephala","Apiaceae","Cicuta","Cicuta maculata",1,1,NA,NA,"Metopia leucocephala"
"Metopia leucocephala","M_062","Metopia.leucocephala","Oleaceae","Fraxinus","Fraxinus americana",1,1,NA,NA,"Metopia leucocephala"
"Metopia leucocephala","M_062","Metopia.leucocephala","Rosaceae","Fragaria","Fragaria virginiana subsp. grayana",1,1,NA,NA,"Metopia leucocephala"
"Metopia leucocephala","M_062","Metopia.leucocephala","Rubiaceae","Galium","Galium aparine",1,1,NA,NA,"Metopia leucocephala"
"Metopius polycinctorius","M_062","Metopius.polycinctorius","Asparagaceae","Maianthemum","Maianthemum racemosum",1,1,NA,NA,"Metopius polycinctorius"
"Metopius polycinctorius","M_062","Metopius.polycinctorius","Asteraceae","Silphium","Silphium integrifolium",1,1,NA,NA,"Metopius polycinctorius"
"Metopius polycinctorius","M_062","Metopius.polycinctorius","Asteraceae","Silphium","Silphium laciniatum",1,1,NA,NA,"Metopius polycinctorius"
"Metopius polycinctorius","M_062","Metopius.polycinctorius","Asteraceae","Silphium","Silphium perfoliatum",1,1,NA,NA,"Metopius polycinctorius"
"Metopius polycinctorius","M_062","Metopius.polycinctorius","Asteraceae","Solidago","Solidago rigida",1,1,NA,NA,"Metopius polycinctorius"
"Metopius polycinctorius","M_062","Metopius.polycinctorius","Asteraceae","Solidago","Solidago speciosa",1,1,NA,NA,"Metopius polycinctorius"
"Metopius polycinctorius","M_062","Metopius.polycinctorius","Iridaceae","Sisyrinchium","Sisyrinchium angustifolium",1,1,NA,NA,"Metopius polycinctorius"
"Metopius polycinctorius","M_062","Metopius.polycinctorius","Smilacaceae","Smilax","Smilax herbacea",1,1,NA,NA,"Metopius polycinctorius"
"Metopius polycinctorius","M_062","Metopius.polycinctorius","Solanaceae","Solanum","Solanum rostratum",1,1,NA,NA,"Metopius polycinctorius"
"Metopius polycinctorius","M_062","Metopius.polycinctorius","Violaceae","Viola","Viola pedatifida",1,1,NA,NA,"Metopius polycinctorius"
"Metopius polycinctorius","M_062","Metopius.polycinctorius","Violaceae","Viola","Viola pubescens",1,1,NA,NA,"Metopius polycinctorius"
"Metopius polycinctorius","M_062","Metopius.polycinctorius",NA,NA,"Sium cicutaefolium",1,1,NA,NA,"Metopius polycinctorius"
"Metopius terminalis","M_062","Metopius.terminalis","Apiaceae","Sanicula","Sanicula canadensis",1,1,NA,NA,"Metopius terminalis"
"Metopius terminalis","M_062","Metopius.terminalis","Asteraceae","Achillea","Achillea millefolium",1,1,NA,NA,"Metopius terminalis"
"Metopius terminalis","M_062","Metopius.terminalis","Asteraceae","Arctium","Arctium minus",1,1,NA,NA,"Metopius terminalis"
"Metopius terminalis","M_062","Metopius.terminalis","Asteraceae","Symphyotrichum","Symphyotrichum pilosum",1,1,NA,NA,"Metopius terminalis"
"Metopius terminalis","M_062","Metopius.terminalis","Fabaceae","Desmodium","Desmodium canescens",1,1,NA,NA,"Metopius terminalis"
"Metopius terminalis","M_062","Metopius.terminalis","Orobanchaceae","Castilleja","Castilleja coccinea",1,1,NA,NA,"Metopius terminalis"
"Metopius terminalis","M_062","Metopius.terminalis","Rosaceae","Amelanchier","Amelanchier canadensis",1,1,NA,NA,"Metopius terminalis"
"Metopius terminalis","M_062","Metopius.terminalis","Salicaceae","Populus","Populus deltoides",1,1,NA,NA,"Metopius terminalis"
"Metopius terminalis","M_062","Metopius.terminalis","Verbenaceae","Phyla","Phyla lanceolata",1,1,NA,NA,"Metopius terminalis"
"Metopius terminalis","M_062","Metopius.terminalis",NA,NA,"Verbena angustifolia",1,1,NA,NA,"Metopius terminalis"
"Metopoplax origani","M_015","Metopoplax.origani","Plantaginaceae","Plantago","Plantago lagopus",1,1,NA,NA,"Metopoplax origani"
"Metoposarcophaga pachyprocta","M_062","Metoposarcophaga.pachyprocta","Anacardiaceae","Rhus","Rhus aromatica",1,1,NA,NA,"Metoposarcophaga pachyprocta"
"Metoposarcophaga pachyprocta","M_062","Metoposarcophaga.pachyprocta","Asteraceae","Nabalus","Nabalus crepidineus",1,1,NA,NA,"Metoposarcophaga pachyprocta"
"Metoposarcophaga pachyprocta","M_062","Metoposarcophaga.pachyprocta","Asteraceae","Solidago","Solidago gigantea",1,1,NA,NA,"Metoposarcophaga pachyprocta"
"Metoposarcophaga pachyprocta","M_062","Metoposarcophaga.pachyprocta","Lamiaceae","Prunella","Prunella vulgaris",1,1,NA,NA,"Metoposarcophaga pachyprocta"
"Metoposarcophaga pachyprocta","M_062","Metoposarcophaga.pachyprocta","Rosaceae","Prunus","Prunus americana",1,1,NA,NA,"Metoposarcophaga pachyprocta"
"Metoposarcophaga pachyprocta","M_062","Metoposarcophaga.pachyprocta","Solanaceae","Solanum","Solanum rostratum",1,1,NA,NA,"Metoposarcophaga pachyprocta"
"Metoposarcophaga pachyprocta","M_062","Metoposarcophaga.pachyprocta",NA,NA,"Spiranthes gracilis",1,1,NA,NA,"Metoposarcophaga pachyprocta"
"Metriocnemus obscuripes","M_014","Metriocnemus.obscuripes","Saxifragaceae","Saxifraga","Saxifraga oppositifolia",1,1,NA,NA,"Metriocnemus obscuripes"
"Metrioptera hime","M_053","Metrioptera.hime",NA,NA,"Hemerocallis vespertina",1,1,NA,NA,"Metrioptera hime"
"Miarus campanulae","M_018","Miarus.campanulae","Asteraceae","Tripleurospermum","Tripleurospermum inodorum",1,1,NA,NA,"Miarus campanulae"
"Miarus campanulae","M_043","Miarus.campanulae","Asteraceae","Tripleurospermum","Tripleurospermum inodorum",1,1,NA,NA,"Miarus campanulae"
"Micadocantharis japonica","M_021","Micadocantharis.japonica","Hydrangeaceae","Hydrangea","Hydrangea hirta",1,1,NA,NA,"Micadocantharis japonica"
"Micadocantharis japonicus","M_056","Micadocantharis.japonicus","Elaeagnaceae","Elaeagnus","Elaeagnus montana",1,1,NA,NA,"Micadocantharis japonicus"
"Micadocantharis japonicus","M_056","Micadocantharis.japonicus","Sapindaceae","Acer","Acer shirasawanum",1,1,NA,NA,"Micadocantharis japonicus"
"Miccotrogus picirostris","M_018","Miccotrogus.picirostris","Ranunculaceae","Ranunculus","Ranunculus repens",1,1,NA,NA,"Miccotrogus picirostris"
"Miccotrogus picirostris","M_043","Miccotrogus.picirostris","Ranunculaceae","Ranunculus","Ranunculus repens",1,1,NA,NA,"Miccotrogus picirostris"
"Microbembex monadonta","M_035","Microbembex.monadonta","Asteraceae","Chromolaena","Chromolaena odorata",1,1,NA,NA,"Microbembex monadonta"
"Microbembex monadonta","M_035","Microbembex.monadonta","Malvaceae","Waltheria","Waltheria indica",1,1,NA,NA,"Microbembex monadonta"
"Microbembex monadonta","M_035","Microbembex.monadonta",NA,NA,"Cordia globosa",1,1,NA,NA,"Microbembex monadonta"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Salicaceae","Populus","Populus tremuloides",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Smilacaceae","Smilax","Smilax herbacea",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Solanaceae","Solanum","Solanum carolinense",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Solanaceae","Solanum","Solanum nigrum",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Viburnaceae","Sambucus","Sambucus canadensis",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Violaceae","Viola","Viola cucullata",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Violaceae","Viola","Viola pedatifida",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Vitaceae","Vitis","Vitis vulpina",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola",NA,NA,"Ilysanthes dubia",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola",NA,NA,"Lepachys pinnata",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola",NA,NA,"Polygonum hydropiper",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola",NA,NA,"Polygonum pennsylvanicum",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola",NA,NA,"Polygonum scandens",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Amaryllidaceae","Nothoscordum","Nothoscordum bivalve",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Anacardiaceae","Rhus","Rhus aromatica",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Anacardiaceae","Rhus","Rhus copallina",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Anacardiaceae","Rhus","Rhus glabra",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Apiaceae","Oxypolis","Oxypolis rigidior",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Apiaceae","Pastinaca","Pastinaca sativa",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Apiaceae","Thaspium","Thaspium trifoliatum var. aureum",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Asteraceae","Anacias","Anacis palmata",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Asteraceae","Anacias","Anacis tripteris",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Asteraceae","Euthamia","Euthamia graminifolia",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Asteraceae","Liatris","Liatris scariosa",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Asteraceae","Nabalus","Nabalus asper",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Asteraceae","Nabalus","Nabalus crepidineus",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Asteraceae","Solidago","Solidago speciosa",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Balsaminaceae","Impatiens","Impatiens capensis",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Berberidaceae","Podophyllum","Podophyllum peltatum",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Bignoniaceae","Campis","Campsis radicans",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Brassicaceae","Rorippa","Rorippa teres",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Campanulaceae","Lobelia","Lobelia cardinalis",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Campanulaceae","Triodanis","Triodanis perfoliata",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Caprifoliaceae","Lonicera","Lonicera reticulata",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Caprifoliaceae","Lonicera","Lonicera sempervirens",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Caryophyllaceae","Stellaria","Stellaria longifolia",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Celastraceae","Celastrus","Celastrus scandens",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Convolvulaceae","Convolvulus","Convolvulus sepium",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Convolvulaceae","Ipomoea","Ipomoea hederacea",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Cornaceae","Cornus","Cornus amomum",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Cornaceae","Cornus","Cornus florida",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Fabaceae","Cercis","Cercis canadensis",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Fabaceae","Lespedeza","Lespedeza procumbens",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Fabaceae","Robinia","Robinia pseudoacacia",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Fabaceae","Strophostyles","Strophostyles leiosperma",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Fabaceae","Trifolium","Trifolium hybridum",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Grossulariaceae","Ribes","Ribes niveum",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Hypoxidaceae","Hypoxis","Hypoxis hirsuta",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Lamiaceae","Lycopus","Lycopus americanus",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Lamiaceae","Pycnanthemum","Pycnanthemum flexuosum",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Lamiaceae","Teucrium","Teucrium canadense",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Lythraceae","Lythrum","Lythrum alatum",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Melanthiaceae","Melanthium","Melanthium virginicum",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Melanthiaceae","Stenanthium","Stenanthium gramineum",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Molluginaceae","Mollugo","Mollugo verticillata",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Onagraceae","Oenothera","Oenothera biennis",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Oxalidaceae","Oxalis","Oxalis stricta",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Oxalidaceae","Oxalis","Oxalis violacea",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Passifloraceae","Passiflora","Passiflora lutea",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Plantaginaceae","Linaria","Linaria vulgaris",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Plantaginaceae","Penstemon","Penstemon hirsutus",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Poaceae","Panicum","Panicum virgatum",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Ranunculaceae","Ranunculus","Ranunculus abortivus",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Ranunculaceae","Ranunculus","Ranunculus recurvatus",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Ranunculaceae","Ranunculus","Ranunculus septentrionalis",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Rhamnaceae","Rhamnus","Endotropis lanceolata subsp. lanceolata",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Rosaceae","Malus","Malus coronaria",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Rosaceae","Potentilla","Potentilla canadensis",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Rosaceae","Potentilla","Potentilla norvegica",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Rosaceae","Prunus","Prunus americana",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Rosaceae","Rosa","Rosa carolina subsp. carolina",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Rosaceae","Rosa","Rosa setigera",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Rosaceae","Rubus","Rubus occidentalis",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Rutaceae","Ptelea","Ptelea trifoliata",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola","Salicaceae","Populus","Populus deltoides",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola",NA,NA,"Psedera quinquefolia",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola",NA,NA,"Spiranthes gracilis",1,1,NA,NA,"Microbracon tortricicola"
"Microbracon tortricicola","M_062","Microbracon.tortricicola",NA,NA,"Steironema quadriflorum",1,1,NA,NA,"Microbracon tortricicola"
"Microcerella rusca","M_022","Microcerella.rusca","Rhamnaceae","Discaria","Discaria nana",1,1,NA,NA,"Microcerella rusca"
"Microcerella rusca","M_022","Microcerella.rusca",NA,NA,"Azorella monanthos",1,1,NA,NA,"Microcerella rusca"
"Microcerella sp1 M PL 023","M_023","Microcerella.sp1.M.PL.023","Rhamnaceae","Ochetophila","Ochetophila trinervis",1,1,NA,NA,"Microcerella sp1 M PL 023"
"Microchrysa flaviventris","M_044","Microchrysa.flaviventris","Aquifoliaceae","Ilex","Ilex integra",1,1,NA,NA,"Microchrysa flaviventris"
"Microchrysa polita","M_062","Microchrysa.polita","Alismataceae","Alisma","Alisma plantago-aquatica",1,1,NA,NA,"Microchrysa polita"
"Microchrysa polita","M_062","Microchrysa.polita","Brassicaceae","Planodes","Planodes virginicum",1,1,NA,NA,"Microchrysa polita"
"Microchrysa polita","M_062","Microchrysa.polita","Celastraceae","Celastrus","Celastrus scandens",1,1,NA,NA,"Microchrysa polita"
