"genero","especie","orden","familia"
"Micadocantharis","Micadocantharis japonicus",NA,NA
"Micadocantharis","Micadocantharis japonica",NA,NA
"Miccotrogus","Miccotrogus picirostris","Coleoptera","Curculionidae"
"Microbembex","Microbembex monadonta","Hymenoptera","Crabronidae"
"Microbracon","Microbracon tortricicola",NA,NA
"Microcerella","Microcerella rusca","Diptera","Sarcophagidae"
"Microcerella","Microcerella sp1 M PL 023","Diptera","Sarcophagidae"
"Microchrysa","Microchrysa flaviventris","Diptera","Stratiomyidae"
"Microchrysa","Microchrysa polita","Diptera","Stratiomyidae"
"Microdon","Microdon auricomus","Diptera","Syrphidae"
"Microdon","Microdon simplex","Diptera","Syrphidae"
"Microdon","Microdon japonicus","Diptera","Syrphidae"
"Microdon","Microdon cothurnatus","Diptera","Syrphidae"
"Microdus","Microdus simillimus",NA,NA
"Microgaster","Microgaster sp1 M PL 047","Hymenoptera","Braconidae"
"Microgastrinae","Microgastrinae sp1 M PL 072",NA,NA
"Micromoth","Micromoth sp1 M PL 006",NA,NA
"Microphthalma","Microphthalma sp2 M PL 013","Diptera","Tachinidae"
"Microphthalma","Microphthalma sp1 M PL 013","Diptera","Tachinidae"
"Microplitis","Microplitis croceipes","Hymenoptera","Braconidae"
"Microplitis","Microplitis gortynae","Hymenoptera","Braconidae"
"Micropsectra","Micropsectra radialis","Diptera","Chironomidae"
"Micropsectra","Micropsectra sp1 M PL 009","Diptera","Chironomidae"
"Micropsectra","Micropsectra sp2 M PL 009","Diptera","Chironomidae"
"Micropterix","Micropterix aruncella","Lepidoptera","Micropterigidae"
"Microspectra","Microspectra sp2 M PL 020",NA,NA
"Microspectra","Microspectra sp1 M PL 020",NA,NA
"Microstelis","Microstelis lateralis","Hymenoptera","Megachilidae"
"Midas","Midas clavatus",NA,NA
"Midas","Midas tibialis",NA,NA
"Mikadocantharis","Mikadocantharis japonica",NA,NA
"Milesia","Milesia undulata","Diptera","Syrphidae"
"Milesia","Milesia ornata","Diptera","Syrphidae"
"Milesia","Milesia oshimaensis","Diptera","Syrphidae"
"Milichiella","Milichiella lucidula","Diptera","Milichiidae"
"Miltogramma","Miltogramma sp1 M PL 015","Diptera","Sarcophagidae"
"Miltogramma","Miltogramma murinum","Diptera","Sarcophagidae"
"Mimela","Mimela costata","Coleoptera","Scarabaeidae"
"Mimesa","Mimesa equestris","Hymenoptera","Crabronidae"
"Mimesa","Mimesa cressonii","Hymenoptera","Crabronidae"
"Minois","Minois dryas","Lepidoptera","Nymphalidae"
"Miridae","Miridae sp1 M PL 079",NA,NA
"Miridae","Miridae sp1 M PL 060",NA,NA
"Miridae","Miridae sp1 M PL 064",NA,NA
"Miridae","Miridae sp1",NA,NA
"Mischocyttarus","Mischocyttarus cerberus","Hymenoptera","Vespidae"
"Mischocyttarus","Mischocyttarus lanei","Hymenoptera","Vespidae"
"Mischocyttarus","Mischocyttarus drewseni","Hymenoptera","Vespidae"
"Molipteryx","Molipteryx fuliginosa","Hemiptera","Coreidae"
"Molorchus","Molorchus bimaculatus","Coleoptera","Cerambycidae"
"Monalocoris","Monalocoris filicis","Hemiptera","Miridae"
"Monilosmia","Monilosmia canadensis","Hymenoptera","Megachilidae"
"Monobia","Monobia 4 dens","Hymenoptera","Eumenidae"
"Monochrysis","Monochrysis parvula",NA,NA
"Monolepta","Monolepta chujoi","Coleoptera","Chrysomelidae"
"Monolepta","Monolepta pallidula","Coleoptera","Chrysomelidae"
"Monolepta","Monolepta fulvicollis","Coleoptera","Chrysomelidae"
"Monomorium","Monomorium floricola","Hymenoptera","Formicidae"
"Montezumia","Montezumia azurescens","Hymenoptera","Eumenidae"
"Monumetha","Monumetha albifrons",NA,NA
"Monumetha","Monumetha argentifrons",NA,NA
"Mordella","Mordella 8 punctata","Coleoptera","Mordellidae"
"Mordella","Mordella israelsoni","Coleoptera","Mordellidae"
"Mordella","Mordella luctuosa","Coleoptera","Mordellidae"
"Mordella","Mordella melaena","Coleoptera","Mordellidae"
"Mordella","Mordella detracta","Coleoptera","Mordellidae"
"Mordella","Mordella bipunctata","Coleoptera","Mordellidae"
"Mordella","Mordella triloba","Coleoptera","Mordellidae"
"Mordella","Mordella scutellaris","Coleoptera","Mordellidae"
"Mordella","Mordella erythrura","Coleoptera","Mordellidae"
"Mordellidae","Mordellidae sp1 M PL 072",NA,NA
"Mordellidae","Mordellidae sp1 M PL 065",NA,NA
"Mordellidae","Mordellidae sp2 M PL 072",NA,NA
"Mordellidae","Mordellidae sp1",NA,NA
"Mordellidae","Mordellidae sp1 M PL 082",NA,NA
"Mordellidae","Mordellidae sp2 M PL 065",NA,NA
"Mordellidae","Mordellidae sp1 M PL 081",NA,NA
"Mordellidae","Mordellidae sp1 M PL 077",NA,NA
"Mordellidae","Mordellidae sp3",NA,NA
"Mordellidae","Mordellidae sp1 M PL 066",NA,NA
"Mordellidae","Mordellidae sp2",NA,NA
"Mordellidae","Mordellidae sp1 M PL 080",NA,NA
"Mordellina","Mordellina sp1 M PL 021","Coleoptera","Mordellidae"
"Mordellina","Mordellina tsutsuii","Coleoptera","Mordellidae"
"Mordellina","Mordellina brunneotincta","Coleoptera","Mordellidae"
"Mordellina","Mordellina amamiensis","Coleoptera","Mordellidae"
"Mordellina","Mordellina polleola","Coleoptera","Mordellidae"
"Mordellina","Mordellina sp1 M PL 054","Coleoptera","Mordellidae"
"Mordellina","Mordellina sp1 M PL 057","Coleoptera","Mordellidae"
"Mordellistena","Mordellistena sp1 M PL 021","Coleoptera","Mordellidae"
"Mordellistena","Mordellistena pumila","Coleoptera","Mordellidae"
"Mordellistena","Mordellistena ornata","Coleoptera","Mordellidae"
"Mordellistena","Mordellistena sp1 M PL 057","Coleoptera","Mordellidae"
"Mordellistena","Mordellistena comata","Coleoptera","Mordellidae"
"Mordellistena","Mordellistena lutea","Coleoptera","Mordellidae"
"Mordellistena","Mordellistena sp1 M PL 016","Coleoptera","Mordellidae"
"Mordellistena","Mordellistena aspersa","Coleoptera","Mordellidae"
"Mordellistena","Mordellistena edashigei","Coleoptera","Mordellidae"
"Mordellistena","Mordellistena biplagiata","Coleoptera","Mordellidae"
"Mordellistena","Mordellistena galapagensis","Coleoptera","Mordellidae"
"Mordellistena","Mordellistena pubescens","Coleoptera","Mordellidae"
"Mordellistena","Mordellistena grammica","Coleoptera","Mordellidae"
"Mordellistena","Mordellistena sp1 M PL 056","Coleoptera","Mordellidae"
"Mordellistena","Mordellistena sp1 M PL 054","Coleoptera","Mordellidae"
"Mordellistena","Mordellistena sp1 M PL 053","Coleoptera","Mordellidae"
"Morellia","Morellia micans","Diptera","Muscidae"
"Morellia","Morellia aenescens","Diptera","Muscidae"
"Morellis","Morellis simplex",NA,NA
"Morphodexia","Morphodexia sp1 M PL 034","Diptera","Tachinidae"
"Mosillus","Mosillus sp1 M PL 022","Diptera","Ephydridae"
"Moth","Moth sp1 M PL 036",NA,NA
"Musc","Musc  sp1 M PL 028",NA,NA
"Musc","Musc  sp1 M PL 029",NA,NA
"Musca","Musca vetustissima","Diptera","Muscidae"
"Musca","Musca confiscata","Diptera","Muscidae"
"Musca","Musca domestica","Diptera","Muscidae"
"Musca","Musca domestica Linnaeus","Diptera","Muscidae"
"Musca","Musca sp1 M PL 046","Diptera","Muscidae"
"Musca","Musca confiscata Speiser","Diptera","Muscidae"
"Muscidae","Muscidae sp1 M PL 072",NA,NA
"Muscidae","Muscidae sp",NA,NA
"Muscina","Muscina stabulans","Diptera","Muscidae"
"Mutilla","Mutilla hexagona","Hymenoptera","Mutillidae"
"Mutilla","Mutilla scrupea","Hymenoptera","Mutillidae"
"Myathropa","Myathropa florea","Diptera","Syrphidae"
"Mycalesis","Mycalesis francisca","Lepidoptera","Nymphalidae"
"Mycomya","Mycomya fuscata","Diptera","Mycetophilidae"
"Mycterus","Mycterus curculioides","Coleoptera","Mycteridae"
"Mydaea","Mydaea socialis","Diptera","Muscidae"
"Mydaea","Mydaea diruta","Diptera","Muscidae"
"Mydidae","Mydidae sp1 M PL 072",NA,NA
"Myiolepta","Myiolepta strigilata",NA,NA
"Myiolepta","Myiolepta nigra",NA,NA
"Myiolepta","Myiolepta varipes",NA,NA
"Mylabris","Mylabris quadripunctata","Coleoptera","Meloidae"
"Mylabrix","Mylabrix sp1 M PL 016",NA,NA
"Myocera","Myocera cremides",NA,NA
"Myodites","Myodites fasciatus",NA,NA
"Myopa","Myopa pilosa","Diptera","Conopidae"
"Myopa","Myopa sp1 M PL 015","Diptera","Conopidae"
"Myopa","Myopa clausa","Diptera","Conopidae"
"Myospila","Myospila meditabunda","Diptera","Muscidae"
"Myotropa","Myotropa florea",NA,NA
"Myrabilis","Myrabilis quadripunctata",NA,NA
"Myrmica","Myrmica sp1 M PL 053","Hymenoptera","Formicidae"
"Myrmica","Myrmica ruginodis","Hymenoptera","Formicidae"
"Myrmosa","Myrmosa unicolor","Hymenoptera","Mutillidae"
"Mythenteles","Mythenteles sp1 M PL 026","Diptera","Mythicomyiidae"
"Mythimma","Mythimma vittellina",NA,NA
"Mythimna","Mythimna sp1 M PL 064","Lepidoptera","Noctuidae"
"Nabis","Nabis ferus","Hemiptera","Nabidae"
"Nacaduba","Nacaduba kurava septentrionalis","Lepidoptera","Lycaenidae"
"Nacoleia","Nacoleia sp1 M PL 076","Lepidoptera","Crambidae"
"Nacoleia","Nacoleia sp1 M PL 082","Lepidoptera","Crambidae"
"Nacoleia","Nacoleia sp2 M PL 072","Lepidoptera","Crambidae"
"Nacoleia","Nacoleia satsumalis","Lepidoptera","Crambidae"
"Nacoleia","Nacoleia sp2 M PL 075","Lepidoptera","Crambidae"
"Nacoleia","Nacoleia sp2 M PL 081","Lepidoptera","Crambidae"
"Nacoleia","Nacoleia sp2 M PL 061","Lepidoptera","Crambidae"
"Nacoleia","Nacoleia sp2 M PL 068","Lepidoptera","Crambidae"
"Nacoleia","Nacoleia sp2 M PL 067","Lepidoptera","Crambidae"
"Nacoleia","Nacoleia sp1 M PL 062","Lepidoptera","Crambidae"
"Nacoleia","Nacoleia sp1 M PL 061","Lepidoptera","Crambidae"
"Nacoleia","Nacoleia sp1 M PL 069","Lepidoptera","Crambidae"
"Nacoleia","Nacoleia sp1 M PL 073","Lepidoptera","Crambidae"
"Nacoleia","Nacoleia sp1 M PL 068","Lepidoptera","Crambidae"
"Nacoleia","Nacoleia sp2 M PL 064","Lepidoptera","Crambidae"
"Nacoleia","Nacoleia sp1 M PL 063","Lepidoptera","Crambidae"
"Nacoleia","Nacoleia sp1 M PL 081","Lepidoptera","Crambidae"
"Nacoleia","Nacoleia sp3 M PL 065","Lepidoptera","Crambidae"
"Nacoleia","Nacoleia sp1 M PL 077","Lepidoptera","Crambidae"
"Nacoleia","Nacoleia sp1 M PL 080","Lepidoptera","Crambidae"
"Nacoleia","Nacoleia sp2 M PL 063","Lepidoptera","Crambidae"
"Nacoleia","Nacoleia sp2","Lepidoptera","Crambidae"
"Nacoleia","Nacoleia sp1 M PL 083","Lepidoptera","Crambidae"
"Nacoleia","Nacoleia sp1 M PL 071","Lepidoptera","Crambidae"
"Nacoleia","Nacoleia sp2 M PL 073","Lepidoptera","Crambidae"
"Nacoleia","Nacoleia sp4 M PL 065","Lepidoptera","Crambidae"
"Nacoleia","Nacoleia sp1 M PL 079","Lepidoptera","Crambidae"
"Nacoleia","Nacoleia sp1 M PL 064","Lepidoptera","Crambidae"
"Nacoleia","Nacoleia sp1 M PL 072","Lepidoptera","Crambidae"
"Nacoleia","Nacoleia sp1 M PL 067","Lepidoptera","Crambidae"
"Nacoleia","Nacoleia sp1 M PL 070","Lepidoptera","Crambidae"
"Nacoleia","Nacoleia sp1 M PL 074","Lepidoptera","Crambidae"
"Nacoleia","Nacoleia sp1 M PL 066","Lepidoptera","Crambidae"
"Nacoleia","Nacoleia sp1 M PL 060","Lepidoptera","Crambidae"
"Nacoleia","Nacoleia sp1 M PL 075","Lepidoptera","Crambidae"
"Nacoleia","Nacoleia sp1","Lepidoptera","Crambidae"
"Nakanea","Nakanea vicaria",NA,NA
"Nanohyes","Nanohyes plumbeus",NA,NA
"Napomyza","Napomyza sp1 M PL 015","Diptera","Agromyzidae"
"Narumyia","Narumyia narumyia","Diptera","Syrphidae"
"Nathalis","Nathalis iole","Lepidoptera","Pieridae"
"Naucles","Naucles sp1 M PL 026","Coleoptera","Scraptiidae"
"Neaitamus","Neaitamus angusticornis",NA,NA
"Neavella","Neavella albipectus","Diptera","Tabanidae"
"Nectarinia","Nectarinia dussumieri",NA,NA
"Nematus","Nematus vertebratus","Hymenoptera","Tenthredinidae"
"Nematus","Nematus sp1 M PL 020","Hymenoptera","Tenthredinidae"
"Nemognatha","Nemognatha vittigera","Coleoptera","Meloidae"
"Nemognatha","Nemognatha chrysomelina","Coleoptera","Meloidae"
"Nemophora","Nemophora aurifera","Lepidoptera","Adelidae"
"Nemophora","Nemophora umbripennis","Lepidoptera","Adelidae"
"Nemophora","Nemophora amurensis","Lepidoptera","Adelidae"
"Nemophora","Nemophora degeerella","Lepidoptera","Adelidae"
"Nemophora","Nemophora umbripenis","Lepidoptera","Adelidae"
"Nemopoda","Nemopoda minuta","Diptera","Sepsidae"
"Nemoptera","Nemoptera sp1 M PL 015","Neuroptera","Nemopteridae"
"Nemotelus","Nemotelus pantherinus","Diptera","Stratiomyidae"
"Nemotelus","Nemotelus glaber","Diptera","Stratiomyidae"
"Neoascia","Neoascia sp1 M PL 057","Diptera","Syrphidae"
"Neoascia","Neoascia sp1 M PL 021","Diptera","Syrphidae"
"Neoascia","Neoascia podagrica","Diptera","Syrphidae"
"Neoascia","Neoascia obliqua","Diptera","Syrphidae"
"Neoascia","Neoascia tenur","Diptera","Syrphidae"
"Neochrysis","Neochrysis sp1 M PL 072","Hymenoptera","Chrysididae"
"Neocnemodon","Neocnemodon sp1 M PL 018","Diptera","Syrphidae"
"Neocnemodon","Neocnemodon latitarsis","Diptera","Syrphidae"
"Neocrepidodera","Neocrepidodera recticollis","Coleoptera","Chrysomelidae"
"Neofischeria","Neofischeria flava",NA,NA
"Neohipparchia","Neohipparchia fatua","Lepidoptera","Nymphalidae"
"Neoleria","Neoleria prominens","Diptera","Heleomyzidae"
"Neolethaeus","Neolethaeus dallasi","Hemiptera","Rhyparochromidae"
"Neomyia","Neomyia cornicina","Diptera","Muscidae"
"Neope","Neope niphonica","Lepidoptera","Nymphalidae"
"Neophyllomyza","Neophyllomyza approximatonervis","Diptera","Milichiidae"
"Neotachina","Neotachina sp1 M PL 027","Diptera","Tachinidae"
"Neotachina","Neotachina sp1 M PL 028","Diptera","Tachinidae"
"Neotachina","Neotachina obtusa","Diptera","Tachinidae"
"Neotachina","Neotachina sp1 M PL 029","Diptera","Tachinidae"
"Neotrypetes","Neotrypetes truncatus",NA,NA
"Neotrypetes","Neotrypetes barbatus",NA,NA
"Neotrypetes","Neotrypetes productus",NA,NA
"Neptis","Neptis sappho","Lepidoptera","Nymphalidae"
"Nesiope","Nesiope ornata",NA,NA
"Nesopsar","Nesopsar nigerrimus",NA,NA
"Neuroptera","Neuroptera sp35 M PL 054",NA,NA
"Neuroptera","Neuroptera sp132 M PL 054",NA,NA
"Neuroptera","Neuroptera sp76 M PL 021",NA,NA
"Neuroptera","Neuroptera sp486 M PL 057",NA,NA
"Nipponosialis","Nipponosialis amamiensis",NA,NA
"Nipponovalgus","Nipponovalgus angusticollis","Coleoptera","Scarabaeidae"
"Nirvana","Nirvana orientalis","Hemiptera","Cicadellidae"
"Nitidulidae","Nitidulidae sp1",NA,NA
"Nitidulidae","Nitidulidae sp1 M PL 077",NA,NA
"Noctuidae","Noctuidae sp1 M PL 009",NA,NA
"Nodena","Nodena sp1 M PL 044",NA,NA
"Nodina","Nodina chalcosoma","Coleoptera","Chrysomelidae"
"Nogodinidae","Nogodinidae sp1 M PL 067",NA,NA
"Nomada","Nomada succinta","Hymenoptera","Apidae"
"Nomada","Nomada rubricollis","Hymenoptera","Apidae"
"Nomada","Nomada clalii okubira","Hymenoptera","Apidae"
"Nomada","Nomada perplexa","Hymenoptera","Apidae"
"Nomada","Nomada salicis","Hymenoptera","Apidae"
"Nomada","Nomada shepparadana okubira","Hymenoptera","Apidae"
"Nomada","Nomada esakii","Hymenoptera","Apidae"
"Nomada","Nomada harimensis","Hymenoptera","Apidae"
"Nomada","Nomada hakonensis","Hymenoptera","Apidae"
"Nomada","Nomada flava","Hymenoptera","Apidae"
"Nomada","Nomada mavromoustakisi","Hymenoptera","Apidae"
"Nomada","Nomada asozuana","Hymenoptera","Apidae"
"Nomada","Nomada sp1 M PL 015","Hymenoptera","Apidae"
"Nomada","Nomada illinoensis","Hymenoptera","Apidae"
"Nomada","Nomada corcyraea","Hymenoptera","Apidae"
"Nomada","Nomada calimorpha","Hymenoptera","Apidae"
"Nomada","Nomada sayi","Hymenoptera","Apidae"
"Nomada","Nomada fukuiana","Hymenoptera","Apidae"
"Nomada","Nomada diervillae","Hymenoptera","Apidae"
"Nomada","Nomada cuneata","Hymenoptera","Apidae"
"Nomada","Nomada cressonii","Hymenoptera","Apidae"
"Nomada","Nomada sp1 M PL 005","Hymenoptera","Apidae"
"Nomada","Nomada simplex","Hymenoptera","Apidae"
"Nomada","Nomada propinqua","Hymenoptera","Apidae"
"Nomada","Nomada rufipes","Hymenoptera","Apidae"
"Nomada","Nomada basalis","Hymenoptera","Apidae"
"Nomada","Nomada eos","Hymenoptera","Apidae"
"Nomada","Nomada sp1 M PL 057","Hymenoptera","Apidae"
"Nomada","Nomada distinguenda","Hymenoptera","Apidae"
"Nomada","Nomada aswensis","Hymenoptera","Apidae"
"Nomada","Nomada parva","Hymenoptera","Apidae"
"Nomada","Nomada pacifica","Hymenoptera","Apidae"
"Nomada","Nomada sp1 M PL 025","Hymenoptera","Apidae"
"Nomada","Nomada mutabilis","Hymenoptera","Apidae"
"Nomada","Nomada lucidula","Hymenoptera","Apidae"
"Nomada","Nomada erythrocephala","Hymenoptera","Apidae"
"Nomada","Nomada denticulata","Hymenoptera","Apidae"
"Nomada","Nomada muinensis","Hymenoptera","Apidae"
"Nomada","Nomada femoralis","Hymenoptera","Apidae"
"Nomada","Nomada nobilis","Hymenoptera","Apidae"
"Nomada","Nomada fucata","Hymenoptera","Apidae"
"Nomada","Nomada imperialis","Hymenoptera","Apidae"
"Nomada","Nomada sp1 M PL 047","Hymenoptera","Apidae"
"Nomada","Nomada mutsuensis","Hymenoptera","Apidae"
"Nomada","Nomada panzeri","Hymenoptera","Apidae"
"Nomada","Nomada trispinosa","Hymenoptera","Apidae"
"Nomada","Nomada issikii","Hymenoptera","Apidae"
"Nomada","Nomada shirakii","Hymenoptera","Apidae"
"Nomada","Nomada nipponica","Hymenoptera","Apidae"
"Nomada","Nomada ginran","Hymenoptera","Apidae"
"Nomada","Nomada sp1 M PL 058","Hymenoptera","Apidae"
"Nomada","Nomada sp1 M PL 053","Hymenoptera","Apidae"
"Nomada","Nomada galloisi","Hymenoptera","Apidae"
"Nomada","Nomada luteola","Hymenoptera","Apidae"
"Nomada","Nomada sp1 M PL 056","Hymenoptera","Apidae"
"Nomada","Nomada flavoguttata japonensis","Hymenoptera","Apidae"
"Nomada","Nomada comparata","Hymenoptera","Apidae"
"Nomada","Nomada bishopii","Hymenoptera","Apidae"
"Nomada","Nomada pygmaea","Hymenoptera","Apidae"
"Nomada","Nomada babiyi","Hymenoptera","Apidae"
"Nomada","Nomada ruficornis","Hymenoptera","Apidae"
"Nomada","Nomada japonica","Hymenoptera","Apidae"
"Nomia","Nomia sp1 M PL 015","Hymenoptera","Halictidae"
"Nomia","Nomia rumelica","Hymenoptera","Halictidae"
"Nomia","Nomia pavonula","Hymenoptera","Halictidae"
"Nomia","Nomia unidentata","Hymenoptera","Halictidae"
"Nomia","Nomia diversipes","Hymenoptera","Halictidae"
"Nomioides","Nomioides facilis","Hymenoptera","Halictidae"
"Nonartha","Nonartha cyaneum",NA,NA
"Nonartha","Nonartha variabile",NA,NA
"Nonarthra","Nonarthra cyanea","Coleoptera","Chrysomelidae"
"Nordmannia","Nordmannia ilicis","Lepidoptera","Lycaenidae"
"Nothus","Nothus varians","Lepidoptera","Sematuridae"
"Notiphila","Notiphila unicolor","Diptera","Ephydridae"
"Notiphila","Notiphila sp1 M PL 023","Diptera","Ephydridae"
"Notoglossa","Notoglossa inornata",NA,NA
"Notoglossa","Notoglossa cressonii",NA,NA
"Notoglossa","Notoglossa emarginata",NA,NA
"Notogonidea","Notogonidea argentata",NA,NA
"Notoreas","Notoreas anthracias","Lepidoptera","Geometridae"
"Notoreas","Notoreas cataphyrrha","Lepidoptera","Geometridae"
"Notoreas","Notoreas mechanitis","Lepidoptera","Geometridae"
"Notozus","Notozus hyalinus",NA,NA
"Nustera","Nustera distigma","Coleoptera","Cerambycidae"
"Nyctemera","Nyctemera insulare","Lepidoptera","Erebidae"
"Nyctemera","Nyctemera insulare Boisduval","Lepidoptera","Erebidae"
"Nyctia","Nyctia lugubris","Diptera","Sarcophagidae"
"Nysius","Nysius sp1 M PL 057","Hemiptera","Lygaeidae"
"Nysius","Nysius groenlandicus","Hemiptera","Lygaeidae"
"Nysius","Nysius cymoides","Hemiptera","Lygaeidae"
"Nysius","Nysius plebeius","Hemiptera","Lygaeidae"
"Nysius","Nysius graminicola","Hemiptera","Lygaeidae"
"Nysius","Nysius sp1 M PL 054","Hemiptera","Lygaeidae"
"Nysius","Nysius sp1 M PL 021","Hemiptera","Lygaeidae"
"Nysson","Nysson plagiatus","Hymenoptera","Crabronidae"
"Occisor","Occisor versutus","Diptera","Tachinidae"
"Occisor","Occisor sp1 M PL 029","Diptera","Tachinidae"
"Occisor","Occisor sp1 M PL 028","Diptera","Tachinidae"
"Occisor","Occisor sp1 M PL 027","Diptera","Tachinidae"
"Ochetelus","Ochetelus itoi",NA,NA
"Ochlodes","Ochlodes venata","Lepidoptera","Hesperiidae"
"Ochlodes","Ochlodes ochraceus","Lepidoptera","Hesperiidae"
"Ocholodes","Ocholodes ochracea",NA,NA
"Ochtera","Ochtera mantis","Diptera","Ephydridae"
"Ochthera","Ochthera predaceous","Diptera","Ephydridae"
"Ochthera","Ochthera lauta","Diptera","Ephydridae"
"Ocinimorpha","Ocinimorpha novakii",NA,NA
"Ocyptamus","Ocyptamus melanorrhinus","Diptera","Syrphidae"
"Ocyptamus","Ocyptamus meridionalis","Diptera","Syrphidae"
"Ocyptera","Ocyptera argentea","Diptera","Tachinidae"
"Ocyptera","Ocyptera tenuis","Diptera","Tachinidae"
"Ocyptera","Ocyptera nigra","Diptera","Tachinidae"
"Ocyptera","Ocyptera lata","Diptera","Tachinidae"
"Ocyptera","Ocyptera dosiades","Diptera","Tachinidae"
"Odinophora","Odinophora occidentalis","Hymenoptera","Ichneumonidae"
"Odontalictus","Odontalictus nigrirostris",NA,NA
"Odontalictus","Odontalictus ligatus",NA,NA
"Odontobracon","Odontobracon sp1 M PL 055","Hymenoptera","Braconidae"
"Odontocera","Odontocera flavicauda","Coleoptera","Cerambycidae"
"Odontomyia","Odontomyia cincta","Diptera","Stratiomyidae"
"Odontomyia","Odontomyia viridula","Diptera","Stratiomyidae"
"Odontomyia","Odontomyia tigrina","Diptera","Stratiomyidae"
"Odontomyia","Odontomyia pubescens","Diptera","Stratiomyidae"
